Date,Day,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Isis
1995-07-29,Sat,493.656437267,111.299443681,306.118113155,218.360719745,255.12102917,349.789526398,298.580478127,294.233671674,239.704189749,143.701958804
1995-07-30,Sun,499.036997102,112.921249851,307.074468077,218.846835543,255.200379759,349.822411595,298.591613019,294.239643541,239.71102471,143.702939949
1995-07-31,Mon,504.257086643,114.543398725,308.030994521,219.333662218,255.279734295,349.855293421,298.602742351,294.24561002,239.717854108,143.703915678
1995-08-01,Tue,509.31586373,116.16588066,308.987691829,219.821208932,255.359097189,349.888176278,298.613870526,294.251575512,239.724682343,143.704890393
1995-08-02,Wed,514.21460096,117.788686091,309.944561802,220.309485565,255.43847359,349.921065305,298.625002682,294.257545154,239.731514555,143.705869233
1995-08-03,Thu,518.956309829,119.411804592,310.901608506,220.798501758,255.517868432,349.953965426,298.636143743,294.263523873,239.738355668,143.706857121
1995-08-04,Fri,523.545380343,121.035223725,311.858837919,221.288265764,255.597285284,349.986880203,298.64729727,294.269515227,239.745209242,143.707857619
1995-08-05,Sat,527.987251475,122.658927838,312.816257504,221.778783228,255.676725128,350.019810607,298.658464234,294.275520187,239.752076247,143.708871695
1995-08-06,Sun,532.288121511,124.282897169,313.77387599,222.270056277,255.756185454,350.052754121,298.669642118,294.281536237,239.758954167,143.709896835
1995-08-07,Mon,536.454702274,125.907107921,314.731703824,222.76208358,255.83566032,350.085704792,298.680824968,294.287557423,239.765837047,143.710927083
1995-08-08,Tue,540.494017241,127.531533679,315.68975447,223.254861751,255.915141752,350.118654639,298.692004802,294.293575762,239.772716905,143.711954457
1995-08-09,Wed,544.41324042,129.156147915,316.648046088,223.748387822,255.994622224,350.151596126,298.703174083,294.299583719,239.779586206,143.712971421
1995-08-10,Thu,548.21957073,130.780926527,317.606602574,224.242661773,256.074097179,350.184524687,298.714328247,294.305576727,239.786440382,143.713973409
1995-08-11,Fri,551.920135856,132.405849124,318.565452997,224.737687893,256.153566403,350.217440101,298.725467069,294.311554564,239.793279211,143.714960199
1995-08-12,Sat,555.521920118,134.030898789,319.52462926,225.233474409,256.233033644,350.250346106,298.73659429,294.317520968,239.800106432,143.715935528
1995-08-13,Sun,559.031712141,135.656060583,320.484162775,225.73003172,256.312504856,350.283248646,298.747715851,294.323481882,239.806927986,143.71690534
1995-08-14,Mon,562.456069219,137.281318961,321.444081429,226.227370288,256.39198608,350.316153756,298.758837786,294.329443339,239.813749909,143.717875668
1995-08-15,Tue,565.801295787,138.90665655,322.404407778,226.725499114,256.471481932,350.349066042,298.769964703,294.335409947,239.820576806,143.718851118
1995-08-16,Wed,569.073433332,140.532053601,323.365158659,227.224425174,256.55099503,350.381988114,298.781099209,294.341384314,239.827411285,143.7198343
1995-08-17,Thu,572.278259013,142.157488151,324.326345749,227.724153545,256.630526131,350.414920719,298.792242053,294.347367187,239.834254094,143.720825961
1995-08-18,Fri,575.42129055,143.782936442,325.28797643,228.224687808,256.710074523,350.447863137,298.803392513,294.353357846,239.841104512,143.721825379
1995-08-19,Sat,578.50779547,145.408373322,326.250054547,228.726030407,256.789638395,350.480813549,298.814548769,294.359354469,239.847960719,143.722830735
1995-08-20,Sun,581.542803424,147.033772584,327.212580981,229.228182954,256.869215138,350.513769339,298.825708204,294.36535444,239.854820097,143.723839411
1995-08-21,Mon,584.53112065,148.6591073,328.175554085,229.731146534,256.948801651,350.546727394,298.836867706,294.371354648,239.861679534,143.724848295
1995-08-22,Tue,587.477345881,150.2843502,329.138970048,230.234922037,257.028394675,350.579684449,298.84802401,294.377351826,239.868535765,143.725854122
1995-08-23,Wed,590.385887134,151.9094741,330.102823263,230.739510554,257.107991189,350.612637473,298.859174083,294.383342941,239.875385757,143.726853859
1995-08-24,Thu,593.260979002,153.534452395,331.067106755,231.244913822,257.187588858,350.645584124,298.870315582,294.389325652,239.882227166,143.727845164
1995-08-25,Fri,596.106700135,155.159259622,332.031812776,231.751134752,257.267186558,350.678523269,298.881447375,294.395298825,239.889058861,143.728826903
1995-08-26,Sat,598.926990607,156.783871996,332.996933506,232.258177918,257.346784868,350.711455479,298.892570031,294.40126303,239.895881411,143.729799646
1995-08-27,Sun,601.725668839,158.408267689,333.962461714,232.766049797,257.426386314,350.74438327,298.903686067,294.407220784,239.902697331,143.73076591
1995-08-28,Mon,604.50644774,160.032426665,334.928391177,233.274758556,257.505995151,350.777310891,298.91479973,294.413176333,239.909510871,143.731729942
1995-08-29,Tue,607.272949996,161.656329969,335.894716748,233.784313307,257.585616623,350.810243575,298.925916254,294.419134912,239.916327261,143.732696975
1995-08-30,Wed,610.028722603,163.279958639,336.861434164,234.294722961,257.665255818,350.843186403,298.937040718,294.425101599,239.923151584,143.73367209
1995-08-31,Thu,612.777250945,164.903292484,337.828539775,234.805994979,257.744916415,350.876143047,298.948176795,294.431080067,239.929987509,143.734658958
1995-09-01,Fri,615.521972738,166.526309064,338.796030414,235.318134294,257.824599617,350.909114699,298.959325676,294.437071508,239.936836229,143.735658771
1995-09-02,Sat,618.266292176,168.148983137,339.763903631,235.831142725,257.904303555,350.942099483,298.970485483,294.443074044,239.943695866,143.736669651
1995-09-03,Sun,621.013594564,169.771286836,340.732158473,236.345019107,257.984023425,350.975092587,298.981651405,294.449082863,239.950561608,143.737686786
1995-09-04,Mon,623.76726164,171.393190721,341.700796875,236.859760299,258.063752497,351.008087272,298.992816703,294.455091226,239.957426717,143.738703438
1995-09-05,Tue,626.53068749,173.014665566,342.669825441,237.375362934,258.143483863,351.041076623,299.00397446,294.461092216,239.964284274,143.73971269
1995-09-06,Wed,629.307294601,174.635684391,343.63925702,237.891825404,258.223212429,351.074055535,299.015119572,294.46708073,239.971129177,143.740709437
1995-09-07,Thu,632.100549373,176.256224001,344.609111311,238.409149363,258.302936411,351.107022218,299.026250247,294.473054975,239.977959633,143.741691888
1995-09-08,Fri,634.913976483,177.876265415,345.579413947,238.927340117,258.38265773,351.139978584,299.037368398,294.479016864,239.984777555,143.742661956
1995-09-09,Sat,637.751171992,179.495793053,346.550194104,239.446405766,258.462381159,351.172929398,299.048478788,294.484971161,239.991587706,143.743624405
1995-09-10,Sun,640.615815623,181.114793102,347.521481337,239.966355539,258.542112652,351.205880606,299.059587364,294.490923812,239.998396032,143.744585179
1995-09-11,Mon,643.511682939,182.733251812,348.493302649,240.487198053,258.621857608,351.238837599,299.070699514,294.496880205,240.005207923,143.745549668
1995-09-12,Tue,646.442658009,184.351154358,349.465680546,241.008940136,258.701619694,351.271804036,299.0818189,294.502844002,240.012027037,143.746521534
1995-09-13,Wed,649.412746708,185.968484487,350.438632331,241.531586443,258.781400466,351.304781462,299.092947065,294.508816746,240.018854921,143.747502319
1995-09-14,Thu,652.426090364,187.585224786,351.412170357,242.055139693,258.861199599,351.337769548,299.104083678,294.514798107,240.025691243,143.748491694
1995-09-15,Fri,655.48697923,189.201357229,352.386302759,242.579601179,258.941015407,351.370766598,299.115227044,294.520786388,240.032534306,143.749487962
1995-09-16,Sat,658.599865271,190.816863714,353.361034232,243.104971285,259.020845354,351.403770067,299.126374619,294.526779046,240.039381567,143.75048858
1995-09-17,Sun,661.769373834,192.431726493,354.336366669,243.631249882,259.100686456,351.436776964,299.137523409,294.532773088,240.046230033,143.751490553
1995-09-18,Mon,665.000313792,194.045928505,355.312299595,244.158436635,259.180535588,351.469784156,299.14867028,294.538765379,240.053076569,143.75249075
1995-09-19,Tue,668.2976857,195.659453679,356.288830448,244.686531288,259.260389766,351.502788651,299.159812242,294.544752929,240.059918184,143.753486178
1995-09-20,Wed,671.666687341,197.27228729,357.265954798,245.21553399,259.340246482,351.535787934,299.170946778,294.55073322,240.066752362,143.75447432
1995-09-21,Thu,675.112715856,198.884416416,358.243666596,245.745445738,259.420104142,351.5687804,299.182072284,294.556704649,240.073577498,143.755453573
1995-09-22,Fri,678.641365362,200.495830477,359.221958502,246.276268893,259.499962586,351.601765884,299.193188592,294.562667049,240.080393426,143.75642377
1995-09-23,Sat,682.258418579,202.106521715,360.200822256,246.808007648,259.579823554,351.634746116,299.204297433,294.56862215,240.087201876,143.757386641
1995-09-24,Sun,685.969830602,203.716485327,361.180248939,247.340668142,259.659690808,351.66772485,299.215402562,294.574573706,240.094006601,143.758345941
1995-09-25,Mon,689.781702621,205.325718995,362.160228944,247.874257983,259.739569648,351.700707379,299.226509269,294.580527009,240.100812893,143.75930696
1995-09-26,Tue,693.700243277,206.934221733,363.140751661,248.40878508,259.819465749,351.733699371,299.237623222,294.586487726,240.10762642,143.760275367
1995-09-27,Wed,697.731715288,208.541992313,364.121805071,248.94425606,259.899383583,351.766705288,299.248748884,294.59246032,240.114451643,143.761255624
1995-09-28,Thu,701.882364993,210.149027811,365.103375642,249.480674816,259.979324961,351.799726933,299.259888058,294.598446592,240.121290367,143.762249534
1995-09-29,Fri,706.158332154,211.755322872,366.085448925,250.018041754,260.059288286,351.832762704,299.271039138,294.60444494,240.128140986,143.763255492
1995-09-30,Sat,710.565537018,213.360869995,367.06801095,250.55635409,260.13926885,351.865807881,299.282197408,294.610450645,240.134998782,143.764268781
1995-10-01,Sun,715.109541252,214.965660795,368.051050247,251.0956071,260.219260088,351.898855893,299.293356293,294.616457134,240.141857182,143.765282827
1995-10-02,Mon,719.795379377,216.569687783,369.034559996,251.635795909,260.29925536,351.931900092,299.304509146,294.622457759,240.148709538,143.766290983
1995-10-03,Tue,724.627358013,218.172946084,370.018539737,252.17691721,260.379249682,351.964935485,299.315650975,294.628447527,240.155550858,143.767288256
1995-10-04,Wed,729.608821784,219.775434607,371.002996197,252.718970438,260.459240894,351.997959905,299.326779611,294.63442427,240.162378973,143.768272478
1995-10-05,Thu,734.741887199,221.37715638,371.987942993,253.261958113,260.539230007,352.030974354,299.337896056,294.64038899,240.169194885,143.769244651
1995-10-06,Fri,740.027149232,222.978118042,372.973399255,253.805885345,260.619220709,352.063982512,299.34900399,294.646345368,240.176002275,143.770208455
1995-10-07,Sat,745.463369764,224.578328716,373.95938744,254.350758711,260.699218242,352.096989613,299.360108647,294.652298636,240.182806375,143.771169124
1995-10-08,Sun,751.047162278,226.177798591,374.945930822,254.896584856,260.779228006,352.13000105,299.371215418,294.658254186,240.189612578,143.772132049
1995-10-09,Mon,756.772693018,227.776537668,375.933051183,255.443369246,260.859254314,352.163021126,299.382328608,294.664216323,240.196425187,143.773101534
1995-10-10,Tue,762.631424468,229.374554965,376.920767163,255.991115397,260.93929962,352.196052288,299.393450661,294.670187491,240.203246648,143.774080026
1995-10-11,Wed,768.611931568,230.971858332,377.909093468,256.539824701,261.019364346,352.229094949,299.404581993,294.676168106,240.210077375,143.775067938
1995-10-12,Thu,774.699823255,232.568454746,378.898040839,257.089496744,261.099447204,352.262147813,299.415721306,294.682156869,240.216916071,143.776063972
1995-10-13,Fri,780.877800382,234.164350848,379.887616487,257.640129858,261.17954575,352.295208428,299.426866146,294.688151328,240.223760282,143.777065677
1995-10-14,Sat,787.125874509,235.75955348,380.877824687,258.191721686,261.259656943,352.328273744,299.438013466,294.694148435,240.230606962,143.778070004
1995-10-15,Sun,793.421759793,237.354070112,381.868667321,258.744269624,261.339777599,352.361340571,299.449160074,294.700144996,240.237452916,143.77907376
1995-10-16,Mon,799.74143283,238.947909159,382.860144303,259.297771171,261.419904734,352.394405913,299.460302974,294.706138019,240.244295152,143.780073951
1995-10-17,Tue,806.059836718,240.541080236,383.85225385,259.852224204,261.500035843,352.42746726,299.471439655,294.71212499,240.251131156,143.781068065
1995-10-18,Wed,812.351678144,242.133594423,384.844992646,260.407627264,261.58016919,352.460522866,299.482568372,294.718104165,240.257959183,143.782054357
1995-10-19,Thu,818.592262117,243.725464563,385.838355915,260.963979893,261.66030414,352.49357209,299.493688483,294.724074901,240.264778592,143.783032185
1995-10-20,Fri,824.758293395,245.316705649,386.832337446,261.521283038,261.740441572,352.5266158,299.504800855,294.730038067,240.271590251,143.784002417
1995-10-21,Sat,830.828578899,246.907335153,387.826929555,262.079539415,261.820584239,352.559656741,299.515908235,294.735996408,240.278396904,143.784967799
1995-10-22,Sun,836.784579892,248.49737303,388.822122797,262.638753541,261.900736801,352.592699567,299.527015275,294.741954576,240.285203205,143.785932982
1995-10-23,Mon,842.610782076,250.086841016,389.817905275,263.19893106,261.980905155,352.625750166,299.538127862,294.74791846,240.292015041,143.786903854
1995-10-24,Tue,848.294874885,251.675761088,390.814261606,263.760077233,262.061094928,352.658814157,299.549251616,294.753893677,240.298838031,143.787886036
1995-10-25,Wed,853.827752744,253.264153481,391.811172031,264.322194995,262.141309528,352.691894939,299.560389935,294.759883629,240.305675574,143.788882925
1995-10-26,Thu,859.203367263,254.852035114,392.808612472,264.885283399,262.221548598,352.724992148,299.571542455,294.765887947,240.312527304,143.789894155
1995-10-27,Fri,864.418468292,256.439419279,393.806556111,265.449337345,262.301807739,352.758101378,299.582704769,294.771902228,240.319388816,143.790915323
1995-10-28,Sat,869.472273486,258.026316894,394.804976397,266.014348866,262.382079801,352.791215469,299.593869718,294.77791931,240.326252949,143.791939266
1995-10-29,Sun,874.366102288,259.612738779,395.803850603,266.580309431,262.462357188,352.82432682,299.605029698,294.783931592,240.333112101,143.792958383
1995-10-30,Mon,879.103003535,261.198697924,396.803162742,267.147212248,262.542634159,352.85742968,299.616178961,294.789933323,240.339960521,143.793966924
1995-10-31,Tue,883.687398367,262.784210815,397.802904963,267.715053623,262.622908192,352.89052152,299.627314974,294.795921973,240.34679568,143.794962357
1995-11-01,Wed,888.124753211,264.369297545,398.803077294,268.283833102,262.703180123,352.923603169,299.638438568,294.801898369,240.353618405,143.795945512
1995-11-02,Thu,892.421291573,265.953981002,399.80368622,268.853552693,262.783453372,352.95667804,299.649553154,294.807865926,240.360432108,143.796919801
1995-11-03,Fri,896.583748412,267.538285688,400.804742773,269.424215712,262.86373279,352.989750975,299.660663574,294.813829484,240.367241633,143.797890066
1995-11-04,Sat,900.619167006,269.122236532,401.806260579,269.995825633,262.94402351,353.022827101,299.671774955,294.81979417,240.374052104,143.798861434
1995-11-05,Sun,904.534735542,270.705857878,402.808254076,270.568385105,263.024329963,353.055910841,299.68289172,294.825764406,240.380867945,143.799838326
1995-11-06,Mon,908.33765925,272.289172704,403.810736992,271.141895201,263.104655132,353.089005171,299.694016842,294.831743168,240.387692129,143.800823719
1995-11-07,Tue,912.035063365,273.872202187,404.813721226,271.716355016,263.185000146,353.122111214,299.705151446,294.837731578,240.394525781,143.801818734
1995-11-08,Wed,915.633922125,275.454965704,405.817216254,272.291761694,263.265364316,353.155228272,299.716294832,294.843728938,240.4013682,143.802822673
1995-11-09,Thu,919.141009185,277.037481206,406.821229045,272.868110833,263.345745532,353.188354229,299.727444883,294.84973313,240.408217271,143.80383342
1995-11-10,Fri,922.562865143,278.619765755,407.825764274,273.445397052,263.426140835,353.221486119,299.738598634,294.855741189,240.415070026,143.804848008
1995-11-11,Sat,925.905778419,280.201836027,408.830824643,274.023614521,263.506546951,353.25462066,299.749752802,294.861749832,240.421923185,143.805863155
1995-11-12,Sun,929.175776448,281.783708717,409.836411204,274.602757391,263.586960716,353.287754681,299.760904216,294.867755888,240.428773574,143.80687569
1995-11-13,Mon,932.378624742,283.365400867,410.842523666,275.182820152,263.667379439,353.320885485,299.772050177,294.873756658,240.435618496,143.807882915
1995-11-14,Tue,935.519831868,284.946930173,411.849160667,275.763797961,263.747801231,353.354011176,299.78318879,294.879750247,240.442456055,143.808882934
1995-11-15,Wed,938.604658715,286.52831523,412.856319921,276.345686914,263.828225276,353.387130929,299.79431923,294.88573583,240.449285427,143.809874922
1995-11-16,Thu,941.638130785,288.109575707,413.863998184,276.928484246,263.908652033,353.420245197,299.805441947,294.891713858,240.456107061,143.81085933
1995-11-17,Fri,944.625052604,289.690732517,414.872191041,277.512188518,263.989083423,353.453355894,299.816558857,294.897686246,240.462922874,143.811838075
1995-11-18,Sat,947.570023492,291.271807966,415.880892533,278.096799797,264.069523009,353.486466576,299.827673515,294.90365655,240.46973642,143.81281471
1995-11-19,Sun,950.4774539,292.852825652,416.890094434,278.682319563,264.14997591,353.519582354,299.838791031,294.909629878,240.476552809,143.813794346
1995-11-20,Mon,953.351581485,294.433809669,417.899784918,279.268749945,264.230448026,353.552709121,299.849917299,294.915612126,240.483377936,143.814782878
1995-11-21,Tue,956.196486396,296.014782924,418.909946661,279.856092045,264.310944376,353.585851888,299.86105733,294.921608304,240.490216811,143.815785315
1995-11-22,Wed,959.016106033,297.595765001,419.920555134,280.444343827,264.391466977,353.619012665,299.872213132,294.927620421,240.497071443,143.816803668
1995-11-23,Thu,961.814250229,299.176770664,420.931578369,281.033498632,264.472013365,353.652188981,299.883382235,294.933646007,240.503939362,143.817835465
1995-11-24,Fri,964.594617837,300.757810079,421.942979187,281.623545415,264.552576833,353.685374121,299.894557924,294.939678345,240.510813852,143.818873992
1995-11-25,Sat,967.3608149,302.33889095,422.954719689,282.214470898,264.633148581,353.718559277,299.90573139,294.945708628,240.517686106,143.81991044
1995-11-26,Sun,970.116373418,303.920021616,423.966766445,282.806262672,264.713720822,353.751736655,299.91689484,294.951729062,240.524548329,143.820937016
1995-11-27,Mon,972.864769177,305.501213542,424.979094348,283.398911707,264.79428929,353.784901981,299.928043998,294.957735373,240.531396247,143.821949445
1995-11-28,Tue,975.609437552,307.082482112,425.991687891,283.992413147,264.874854038,353.818055302,299.939178912,294.963727606,240.538229906,143.822947773
1995-11-29,Wed,978.353787339,308.66384572,427.00454002,284.586765417,264.955418543,353.851200084,299.950303049,294.96970923,240.545052774,143.823935469
1995-11-30,Thu,981.101213528,310.245324045,428.017649739,285.1819685,265.035987984,353.884341503,299.961421582,294.975685418,240.551870024,143.824917705
1995-12-01,Fri,983.855110052,311.826936489,429.031019738,285.778022384,265.116567691,353.917484877,299.972539832,294.98166149,240.558686977,143.825899803
1995-12-02,Sat,986.618882986,313.408701205,430.04465464,286.37492609,265.197162173,353.950634711,299.983662301,294.987641948,240.565508135,143.826886263
1995-12-03,Sun,989.395964105,314.990634592,431.058559799,286.972677178,265.277774621,353.983794185,299.994792171,294.993629974,240.572336681,143.82788027
1995-12-04,Mon,992.189824612,316.572751011,432.072740431,287.571271458,265.35840662,354.016964881,300.005931021,294.999627149,240.579174192,143.828883401
1995-12-05,Tue,995.003988999,318.155062668,433.087200976,288.170702879,265.439058046,354.050146665,300.017078718,295.005633339,240.586020537,143.829895524
1995-12-06,Wed,997.842049179,319.737579797,434.101944819,288.770963709,265.519727235,354.083337865,300.028233592,295.011646872,240.592874044,143.830914968
1995-12-07,Thu,1000.7076789,321.320311123,435.116974321,289.372044998,265.600411452,354.116535741,300.0393929,295.017665007,240.599731971,143.83193899
1995-12-08,Fri,1003.60464824,322.903264435,436.132291017,289.973937151,265.681107464,354.149737051,300.0505534,295.023684501,240.606591076,143.83296435
1995-12-09,Sat,1006.53683791,324.486447079,437.147895764,290.576630412,265.761812021,354.18293854,300.061711836,295.029702099,240.613448103,143.83398779
1995-12-10,Sun,1009.50825331,326.06986632,438.163788845,291.180115227,265.842522223,354.216137299,300.072865301,295.035714893,240.620300145,143.835006404
1995-12-11,Mon,1012.52303823,327.653529699,439.179970092,291.784382592,265.923235865,354.249331118,300.084011581,295.04172067,240.627144988,143.836017978
1995-12-12,Tue,1015.58548823,329.237445395,440.196439069,292.389424409,266.003951796,354.282518836,300.09514952,295.047718272,240.633981474,143.837021355
1995-12-13,Wed,1018.70006307,330.821622504,441.21319516,292.995233762,266.084670187,354.31570062,300.106279279,295.053707864,240.640809768,143.838016698
1995-12-14,Thu,1021.87139804,332.406071124,442.230237406,293.601804983,266.165392609,354.348878033,300.117402425,295.059691008,240.647631432,143.839005572
1995-12-15,Fri,1025.10431372,333.9908023,443.2475641,294.209133602,266.246121972,354.382053977,300.128521857,295.065670607,240.65444937,143.839990879
1995-12-16,Sat,1028.40382362,335.575827937,444.265172177,294.81721624,266.326862423,354.415232592,300.139641717,295.071650801,240.661267722,143.840976758
1995-12-17,Sun,1031.77513905,337.161160547,445.283056263,295.426050348,266.40761908,354.448418991,300.150767117,295.077636702,240.668091599,143.841968322
1995-12-18,Mon,1035.22366988,338.746812432,446.301207052,296.035633379,266.488397213,354.481618433,300.161903316,295.08363357,240.674926262,143.842970832
1995-12-19,Tue,1038.75501983,340.332794086,447.319608935,296.64596118,266.569200623,354.514834713,300.173054109,295.0896452,240.681775506,143.843988083
1995-12-20,Wed,1042.37497544,341.919112239,448.338237628,297.257026019,266.650029677,354.548068191,300.184219857,295.095671953,240.688639691,143.845020433
1995-12-21,Thu,1046.08948834,343.505768695,449.357059334,297.868815415,266.730880135,354.581314618,300.19539631,295.101709578,240.695514568,143.846063636
1995-12-22,Fri,1049.90464977,345.092761064,450.376032778,298.481312855,266.811743862,354.614565853,300.206575328,295.107749936,240.702391997,143.847109549
1995-12-23,Sat,1053.82665545,346.680085474,451.395114131,299.094500488,266.89261153,354.64781256,300.217747574,295.11378369,240.709262641,143.848148837
1995-12-24,Sun,1057.8617567,348.267740025,452.414263084,299.708362574,266.973476057,354.681047648,300.228905958,295.11980375,240.71611941,143.84917441
1995-12-25,Mon,1062.01619326,349.855727186,453.433447521,300.322887855,267.054334983,354.714268651,300.240048013,295.125807649,240.722959839,143.850183801
1995-12-26,Tue,1066.29610334,351.444053994,454.452645131,300.938069754,267.135190665,354.747477917,300.251176088,295.131797736,240.729786274,143.851179358
1995-12-27,Wed,1070.70740792,353.032730358,455.471842094,301.553904648,267.216048548,354.780680888,300.262295623,295.13777945,240.736604156,143.852166522
1995-12-28,Thu,1075.25566716,354.621766717,456.491030359,302.170389523,267.296914827,354.813883748,300.273412803,295.143758977,240.74341967,143.853151477
1995-12-29,Fri,1079.94590739,356.211172333,457.510205138,302.78752025,267.377794708,354.8470917,300.28453283,295.149741518,240.750238017,143.854139424
1995-12-30,Sat,1084.782417,357.80095461,458.529363352,303.405290882,267.458691719,354.880308264,300.295659222,295.155730593,240.757062717,143.855133885
1995-12-31,Sun,1089.76851009,359.391119077,459.548502845,304.023693628,267.539607678,354.913535251,300.306793792,295.161728012,240.763895581,143.856136669
1996-01-01,Mon,1094.9063197,360.98168795,460.567633719,304.642726154,267.620543761,354.946773277,300.317936901,295.16773408,240.770736921,143.857148022
1996-01-02,Tue,1100.19626469,362.572626636,461.586730836,305.262363042,267.701496888,354.980020356,300.329087076,295.173747441,240.777585367,143.858166707
1996-01-03,Wed,1105.63709605,364.16395446,462.605804517,305.882599038,267.782465603,355.013274464,300.340242042,295.179765762,240.784438596,143.859190334
1996-01-04,Thu,1111.22534759,365.755671523,463.624853518,306.50342097,267.863446799,355.046532491,300.351398685,295.185785928,240.791293489,143.860215783
1996-01-05,Fri,1116.95509843,367.347777663,464.643877067,307.124815423,267.944437222,355.079791156,300.362553723,295.191804654,240.79814676,143.861239764
1996-01-06,Sat,1122.81771948,368.940272917,465.662875243,307.746768803,268.025433787,355.113047444,300.373704123,295.197818912,240.804995381,143.862259264
1996-01-07,Sun,1128.80169287,370.533157853,466.681848699,308.369268248,268.106434103,355.146298922,300.384847466,295.203826281,240.811836934,143.863271857
1996-01-08,Mon,1134.89253731,372.126433892,467.700798804,308.992301668,268.187436673,355.179544068,300.395982234,295.209825244,240.8186699,143.864276024
1996-01-09,Tue,1141.07287035,373.720103661,468.719727677,309.615858088,268.26844124,355.212782609,300.407108157,295.21581553,240.825494011,143.865271492
1996-01-10,Wed,1147.32263208,375.314171236,469.738638104,310.239927883,268.349449015,355.246015744,300.418226434,295.221798338,240.832310466,143.866259462
1996-01-11,Thu,1153.61948172,376.908642095,470.757533159,310.864502731,268.430462629,355.279246098,300.42933969,295.227776292,240.839121888,143.867242555
1996-01-12,Fri,1159.93936193,378.503522827,471.776415522,311.489575313,268.511485827,355.312477411,300.440451663,295.233753131,240.845932015,143.868224513
1996-01-13,Sat,1166.25720534,380.098820729,472.795286603,312.115138908,268.592523067,355.345714135,300.451566805,295.239733305,240.8527453,143.869209784
1996-01-14,Sun,1172.54773278,381.694543309,473.814145425,312.741186886,268.673579004,355.378960923,300.462689767,295.245721467,240.859566392,143.870203021
1996-01-15,Mon,1178.78628748,383.290697434,474.832987002,313.367711857,268.754657642,355.412221771,300.473824544,295.251721612,240.866399287,143.87120822
1996-01-16,Tue,1184.94963176,384.887287974,475.851800121,313.994704312,268.835760969,355.445498663,300.48497312,295.257735723,240.873245968,143.872227363
1996-01-17,Wed,1191.01664376,386.484316344,476.870565082,314.622151159,268.916887492,355.478790098,300.496133995,295.2637623,240.880104936,143.873258952
1996-01-18,Thu,1196.96886376,388.081779906,477.889252676,315.250035128,268.99803164,355.512090501,300.507301591,295.269795766,240.886970612,143.874297407
1996-01-19,Fri,1202.79086035,389.679673127,478.907825667,315.87833593,269.079184919,355.545391367,300.518467406,295.275827617,240.893834494,143.875334228
1996-01-20,Sat,1208.47040832,391.277990404,479.926242922,316.507033076,269.160338732,355.578684092,300.529622835,295.28184925,240.900687979,143.876360809
1996-01-21,Sun,1213.99849007,392.876729273,480.94446483,317.136109099,269.241487593,355.611963184,300.540762385,295.287855172,240.907525572,143.877371656
1996-01-22,Mon,1219.36914721,394.475892302,481.962457773,317.765551442,269.322631017,355.645228148,300.551885563,295.293844888,240.91434678,143.878366277
1996-01-23,Tue,1224.57921878,396.075486711,482.980196016,318.395352086,269.403773147,355.678483119,300.562996504,295.299822534,240.921155739,143.879348807
1996-01-24,Wed,1229.62800573,397.675522196,483.997660939,319.025505381,269.484920573,355.711734681,300.574101791,295.305794693,240.927959032,143.880325827
1996-01-25,Thu,1234.5168995,399.276008342,485.014838897,319.656005465,269.566079761,355.744989292,300.585207882,295.311767824,240.934763116,143.881303797
1996-01-26,Fri,1239.24900583,400.876952931,486.031719225,320.28684458,269.647255358,355.778251588,300.596319415,295.317746563,240.941572629,143.882287354
1996-01-27,Sat,1243.82878673,402.47836148,487.048293087,320.918012623,269.728449741,355.811523943,300.607438762,295.323733282,240.948389944,143.883278868
1996-01-28,Sun,1248.26173475,404.080237575,488.064553046,321.549497487,269.809663358,355.844806797,300.618566363,295.329728422,240.955215499,143.884278781
1996-01-29,Mon,1252.5540874,405.682583342,489.080492875,322.181285542,269.890895208,355.878099141,300.629701209,295.335730974,240.962048287,143.885286084
1996-01-30,Tue,1256.71258433,407.285399789,490.09610742,322.813362001,269.972143194,355.911398873,300.640841198,295.341738835,240.968886204,143.886298673
1996-01-31,Wed,1260.74426696,408.888687121,491.111392586,323.445711235,270.053404451,355.944703121,300.651983457,295.347749132,240.975726377,143.887313676
1996-02-01,Thu,1264.65631762,410.492445144,492.126345543,324.078317203,270.134675759,355.97800866,300.66312476,295.35375864,240.982565581,143.888327866
1996-02-02,Fri,1268.45593391,412.096673719,493.140965045,324.711163919,270.215954014,356.011312377,300.674261995,295.359764246,240.989400702,143.889338133
1996-02-03,Sat,1272.15023331,413.701373144,494.155251679,325.344235849,270.297236622,356.044611675,300.685392563,295.365763352,240.996229144,143.890341876
1996-02-04,Sun,1275.74618316,415.306544449,495.169207997,325.97751823,270.378521814,356.077904778,300.696514688,295.371754179,241.003049127,143.891337319
1996-02-05,Mon,1279.25055159,416.91218968,496.182838559,326.610997367,270.459808937,356.111191027,300.707627711,295.377736072,241.009859994,143.892323804
1996-02-06,Tue,1282.66987514,418.518312163,497.196149892,327.244660921,270.541098747,356.144471171,300.718732381,295.383709777,241.016662494,143.89330208
1996-02-07,Wed,1286.01043964,420.124916609,498.209150204,327.878498036,270.622393524,356.177747485,300.729830971,295.389677568,241.023458899,143.894274418
1996-02-08,Thu,1289.27827102,421.732008876,499.221848701,328.512499117,270.703696853,356.211023548,300.740927061,295.395643026,241.030252789,143.895244401
